dataset,rank,window_index,source_file,segment_idx,start,end,y_true,reconstruction_mae,threshold,top_feature_index,top_feature,top_feature_error,stride_category,alert_message
WUSTL_IIOT,23,86975,wustl_iiot_2021.csv::holdout_test_split,0,86975,86985,1,7188551.0,8355.1181640625,6,TotBytes,74260568.0,Denial of Service,WUSTL_IIOT | Window 86975 | High reconstruction error on 'TotBytes' (74260568.000000) -> Potential Denial of Service
WUSTL_IIOT,24,86858,wustl_iiot_2021.csv::holdout_test_split,0,86858,86868,1,7188538.5,8355.1181640625,6,TotBytes,74260624.0,Denial of Service,WUSTL_IIOT | Window 86858 | High reconstruction error on 'TotBytes' (74260624.000000) -> Potential Denial of Service
WUSTL_IIOT,25,86976,wustl_iiot_2021.csv::holdout_test_split,0,86976,86986,1,7187567.0,8355.1181640625,6,TotBytes,74250240.0,Denial of Service,WUSTL_IIOT | Window 86976 | High reconstruction error on 'TotBytes' (74250240.000000) -> Potential Denial of Service
WUSTL_IIOT,26,86903,wustl_iiot_2021.csv::holdout_test_split,0,86903,86913,1,7184516.5,8355.1181640625,6,TotBytes,74212864.0,Denial of Service,WUSTL_IIOT | Window 86903 | High reconstruction error on 'TotBytes' (74212864.000000) -> Potential Denial of Service
WUSTL_IIOT,27,86859,wustl_iiot_2021.csv::holdout_test_split,0,86859,86869,1,7182916.0,8355.1181640625,6,TotBytes,74202728.0,Denial of Service,WUSTL_IIOT | Window 86859 | High reconstruction error on 'TotBytes' (74202728.000000) -> Potential Denial of Service
WUSTL_IIOT,28,86863,wustl_iiot_2021.csv::holdout_test_split,0,86863,86873,1,7181510.5,8355.1181640625,6,TotBytes,74187920.0,Denial of Service,WUSTL_IIOT | Window 86863 | High reconstruction error on 'TotBytes' (74187920.000000) -> Potential Denial of Service
WUSTL_IIOT,29,86860,wustl_iiot_2021.csv::holdout_test_split,0,86860,86870,1,7180023.5,8355.1181640625,6,TotBytes,74172984.0,Denial of Service,WUSTL_IIOT | Window 86860 | High reconstruction error on 'TotBytes' (74172984.000000) -> Potential Denial of Service
WUSTL_IIOT,30,86914,wustl_iiot_2021.csv::holdout_test_split,0,86914,86924,1,7179377.5,8355.1181640625,6,TotBytes,74166320.0,Denial of Service,WUSTL_IIOT | Window 86914 | High reconstruction error on 'TotBytes' (74166320.000000) -> Potential Denial of Service
WUSTL_IIOT,31,86910,wustl_iiot_2021.csv::holdout_test_split,0,86910,86920,1,7178398.5,8355.1181640625,6,TotBytes,74156088.0,Denial of Service,WUSTL_IIOT | Window 86910 | High reconstruction error on 'TotBytes' (74156088.000000) -> Potential Denial of Service
WUSTL_IIOT,32,86918,wustl_iiot_2021.csv::holdout_test_split,0,86918,86928,1,7177213.0,8355.1181640625,6,TotBytes,74143112.0,Denial of Service,WUSTL_IIOT | Window 86918 | High reconstruction error on 'TotBytes' (74143112.000000) -> Potential Denial of Service
WUSTL_IIOT,33,86909,wustl_iiot_2021.csv::holdout_test_split,0,86909,86919,1,7174879.5,8355.1181640625,6,TotBytes,74119960.0,Denial of Service,WUSTL_IIOT | Window 86909 | High reconstruction error on 'TotBytes' (74119960.000000) -> Potential Denial of Service
WUSTL_IIOT,34,86862,wustl_iiot_2021.csv::holdout_test_split,0,86862,86872,1,7174044.0,8355.1181640625,6,TotBytes,74111080.0,Denial of Service,WUSTL_IIOT | Window 86862 | High reconstruction error on 'TotBytes' (74111080.000000) -> Potential Denial of Service
WUSTL_IIOT,35,86915,wustl_iiot_2021.csv::holdout_test_split,0,86915,86925,1,7172442.0,8355.1181640625,6,TotBytes,74094648.0,Denial of Service,WUSTL_IIOT | Window 86915 | High reconstruction error on 'TotBytes' (74094648.000000) -> Potential Denial of Service
WUSTL_IIOT,36,86844,wustl_iiot_2021.csv::holdout_test_split,0,86844,86854,1,7168843.5,8355.1181640625,6,TotBytes,74050616.0,Denial of Service,WUSTL_IIOT | Window 86844 | High reconstruction error on 'TotBytes' (74050616.000000) -> Potential Denial of Service
WUSTL_IIOT,37,86847,wustl_iiot_2021.csv::holdout_test_split,0,86847,86857,1,7168771.5,8355.1181640625,6,TotBytes,74057040.0,Denial of Service,WUSTL_IIOT | Window 86847 | High reconstruction error on 'TotBytes' (74057040.000000) -> Potential Denial of Service
WUSTL_IIOT,38,86861,wustl_iiot_2021.csv::holdout_test_split,0,86861,86871,1,7168091.0,8355.1181640625,6,TotBytes,74049704.0,Denial of Service,WUSTL_IIOT | Window 86861 | High reconstruction error on 'TotBytes' (74049704.000000) -> Potential Denial of Service
WUSTL_IIOT,39,86916,wustl_iiot_2021.csv::holdout_test_split,0,86916,86926,1,7166283.5,8355.1181640625,6,TotBytes,74030712.0,Denial of Service,WUSTL_IIOT | Window 86916 | High reconstruction error on 'TotBytes' (74030712.000000) -> Potential Denial of Service
WUSTL_IIOT,40,86845,wustl_iiot_2021.csv::holdout_test_split,0,86845,86855,1,7158380.5,8355.1181640625,6,TotBytes,73942712.0,Denial of Service,WUSTL_IIOT | Window 86845 | High reconstruction error on 'TotBytes' (73942712.000000) -> Potential Denial of Service
WUSTL_IIOT,41,86857,wustl_iiot_2021.csv::holdout_test_split,0,86857,86867,1,7158322.0,8355.1181640625,6,TotBytes,73947928.0,Denial of Service,WUSTL_IIOT | Window 86857 | High reconstruction error on 'TotBytes' (73947928.000000) -> Potential Denial of Service
WUSTL_IIOT,42,86855,wustl_iiot_2021.csv::holdout_test_split,0,86855,86865,1,7157885.5,8355.1181640625,6,TotBytes,73943752.0,Denial of Service,WUSTL_IIOT | Window 86855 | High reconstruction error on 'TotBytes' (73943752.000000) -> Potential Denial of Service
WUSTL_IIOT,43,86846,wustl_iiot_2021.csv::holdout_test_split,0,86846,86856,1,7157744.0,8355.1181640625,6,TotBytes,73942512.0,Denial of Service,WUSTL_IIOT | Window 86846 | High reconstruction error on 'TotBytes' (73942512.000000) -> Potential Denial of Service
WUSTL_IIOT,44,86849,wustl_iiot_2021.csv::holdout_test_split,0,86849,86859,1,7156003.0,8355.1181640625,6,TotBytes,73924824.0,Denial of Service,WUSTL_IIOT | Window 86849 | High reconstruction error on 'TotBytes' (73924824.000000) -> Potential Denial of Service
WUSTL_IIOT,45,86852,wustl_iiot_2021.csv::holdout_test_split,0,86852,86862,1,7152882.5,8355.1181640625,6,TotBytes,73892008.0,Denial of Service,WUSTL_IIOT | Window 86852 | High reconstruction error on 'TotBytes' (73892008.000000) -> Potential Denial of Service
WUSTL_IIOT,46,86850,wustl_iiot_2021.csv::holdout_test_split,0,86850,86860,1,7152263.0,8355.1181640625,6,TotBytes,73885864.0,Denial of Service,WUSTL_IIOT | Window 86850 | High reconstruction error on 'TotBytes' (73885864.000000) -> Potential Denial of Service
WUSTL_IIOT,47,86985,wustl_iiot_2021.csv::holdout_test_split,0,86985,86995,1,7151959.0,8355.1181640625,6,TotBytes,73873904.0,Denial of Service,WUSTL_IIOT | Window 86985 | High reconstruction error on 'TotBytes' (73873904.000000) -> Potential Denial of Service
WUSTL_IIOT,48,86851,wustl_iiot_2021.csv::holdout_test_split,0,86851,86861,1,7151270.0,8355.1181640625,6,TotBytes,73875376.0,Denial of Service,WUSTL_IIOT | Window 86851 | High reconstruction error on 'TotBytes' (73875376.000000) -> Potential Denial of Service
WUSTL_IIOT,49,86848,wustl_iiot_2021.csv::holdout_test_split,0,86848,86858,1,7148610.0,8355.1181640625,6,TotBytes,73848688.0,Denial of Service,WUSTL_IIOT | Window 86848 | High reconstruction error on 'TotBytes' (73848688.000000) -> Potential Denial of Service
WUSTL_IIOT,50,86854,wustl_iiot_2021.csv::holdout_test_split,0,86854,86864,1,7148393.0,8355.1181640625,6,TotBytes,73845880.0,Denial of Service,WUSTL_IIOT | Window 86854 | High reconstruction error on 'TotBytes' (73845880.000000) -> Potential Denial of Service
WUSTL_IIOT,51,86843,wustl_iiot_2021.csv::holdout_test_split,0,86843,86853,1,7146928.5,8355.1181640625,6,TotBytes,73824400.0,Denial of Service,WUSTL_IIOT | Window 86843 | High reconstruction error on 'TotBytes' (73824400.000000) -> Potential Denial of Service
WUSTL_IIOT,52,86842,wustl_iiot_2021.csv::holdout_test_split,0,86842,86852,1,7146298.0,8355.1181640625,6,TotBytes,73818024.0,Denial of Service,WUSTL_IIOT | Window 86842 | High reconstruction error on 'TotBytes' (73818024.000000) -> Potential Denial of Service
WUSTL_IIOT,53,86984,wustl_iiot_2021.csv::holdout_test_split,0,86984,86994,1,7145658.5,8355.1181640625,6,TotBytes,73808720.0,Denial of Service,WUSTL_IIOT | Window 86984 | High reconstruction error on 'TotBytes' (73808720.000000) -> Potential Denial of Service
WUSTL_IIOT,54,86853,wustl_iiot_2021.csv::holdout_test_split,0,86853,86863,1,7136875.5,8355.1181640625,6,TotBytes,73727016.0,Denial of Service,WUSTL_IIOT | Window 86853 | High reconstruction error on 'TotBytes' (73727016.000000) -> Potential Denial of Service
WUSTL_IIOT,55,86983,wustl_iiot_2021.csv::holdout_test_split,0,86983,86993,1,7135519.0,8355.1181640625,6,TotBytes,73704160.0,Denial of Service,WUSTL_IIOT | Window 86983 | High reconstruction error on 'TotBytes' (73704160.000000) -> Potential Denial of Service
WUSTL_IIOT,56,86837,wustl_iiot_2021.csv::holdout_test_split,0,86837,86847,1,7130827.5,8355.1181640625,6,TotBytes,73658288.0,Denial of Service,WUSTL_IIOT | Window 86837 | High reconstruction error on 'TotBytes' (73658288.000000) -> Potential Denial of Service
WUSTL_IIOT,57,86841,wustl_iiot_2021.csv::holdout_test_split,0,86841,86851,1,7126330.5,8355.1181640625,6,TotBytes,73612008.0,Denial of Service,WUSTL_IIOT | Window 86841 | High reconstruction error on 'TotBytes' (73612008.000000) -> Potential Denial of Service
WUSTL_IIOT,58,86839,wustl_iiot_2021.csv::holdout_test_split,0,86839,86849,1,7120975.5,8355.1181640625,6,TotBytes,73556344.0,Denial of Service,WUSTL_IIOT | Window 86839 | High reconstruction error on 'TotBytes' (73556344.000000) -> Potential Denial of Service
WUSTL_IIOT,59,86838,wustl_iiot_2021.csv::holdout_test_split,0,86838,86848,1,7119999.0,8355.1181640625,6,TotBytes,73546160.0,Denial of Service,WUSTL_IIOT | Window 86838 | High reconstruction error on 'TotBytes' (73546160.000000) -> Potential Denial of Service
WUSTL_IIOT,60,86840,wustl_iiot_2021.csv::holdout_test_split,0,86840,86850,1,7117136.5,8355.1181640625,6,TotBytes,73517008.0,Denial of Service,WUSTL_IIOT | Window 86840 | High reconstruction error on 'TotBytes' (73517008.000000) -> Potential Denial of Service
WUSTL_IIOT,61,86926,wustl_iiot_2021.csv::holdout_test_split,0,86926,86936,1,7113923.5,8355.1181640625,6,TotBytes,73490000.0,Denial of Service,WUSTL_IIOT | Window 86926 | High reconstruction error on 'TotBytes' (73490000.000000) -> Potential Denial of Service
WUSTL_IIOT,62,86958,wustl_iiot_2021.csv::holdout_test_split,0,86958,86968,1,7113609.5,8355.1181640625,6,TotBytes,73485752.0,Denial of Service,WUSTL_IIOT | Window 86958 | High reconstruction error on 'TotBytes' (73485752.000000) -> Potential Denial of Service
WUSTL_IIOT,63,86927,wustl_iiot_2021.csv::holdout_test_split,0,86927,86937,1,7113123.5,8355.1181640625,6,TotBytes,73481800.0,Denial of Service,WUSTL_IIOT | Window 86927 | High reconstruction error on 'TotBytes' (73481800.000000) -> Potential Denial of Service
WUSTL_IIOT,64,86957,wustl_iiot_2021.csv::holdout_test_split,0,86957,86967,1,7112294.5,8355.1181640625,6,TotBytes,73471912.0,Denial of Service,WUSTL_IIOT | Window 86957 | High reconstruction error on 'TotBytes' (73471912.000000) -> Potential Denial of Service
WUSTL_IIOT,65,86925,wustl_iiot_2021.csv::holdout_test_split,0,86925,86935,1,7108261.5,8355.1181640625,6,TotBytes,73431312.0,Denial of Service,WUSTL_IIOT | Window 86925 | High reconstruction error on 'TotBytes' (73431312.000000) -> Potential Denial of Service
WUSTL_IIOT,66,86929,wustl_iiot_2021.csv::holdout_test_split,0,86929,86939,1,7107323.0,8355.1181640625,6,TotBytes,73420080.0,Denial of Service,WUSTL_IIOT | Window 86929 | High reconstruction error on 'TotBytes' (73420080.000000) -> Potential Denial of Service
WUSTL_IIOT,67,86959,wustl_iiot_2021.csv::holdout_test_split,0,86959,86969,1,7106057.5,8355.1181640625,6,TotBytes,73407968.0,Denial of Service,WUSTL_IIOT | Window 86959 | High reconstruction error on 'TotBytes' (73407968.000000) -> Potential Denial of Service
WUSTL_IIOT,68,86864,wustl_iiot_2021.csv::holdout_test_split,0,86864,86874,1,7105993.0,8355.1181640625,6,TotBytes,73407856.0,Denial of Service,WUSTL_IIOT | Window 86864 | High reconstruction error on 'TotBytes' (73407856.000000) -> Potential Denial of Service
WUSTL_IIOT,69,86924,wustl_iiot_2021.csv::holdout_test_split,0,86924,86934,1,7097111.0,8355.1181640625,6,TotBytes,73315880.0,Denial of Service,WUSTL_IIOT | Window 86924 | High reconstruction error on 'TotBytes' (73315880.000000) -> Potential Denial of Service
WUSTL_IIOT,70,86930,wustl_iiot_2021.csv::holdout_test_split,0,86930,86940,1,7095213.0,8355.1181640625,6,TotBytes,73294888.0,Denial of Service,WUSTL_IIOT | Window 86930 | High reconstruction error on 'TotBytes' (73294888.000000) -> Potential Denial of Service
WUSTL_IIOT,71,86922,wustl_iiot_2021.csv::holdout_test_split,0,86922,86932,1,7092944.0,8355.1181640625,6,TotBytes,73273088.0,Denial of Service,WUSTL_IIOT | Window 86922 | High reconstruction error on 'TotBytes' (73273088.000000) -> Potential Denial of Service
WUSTL_IIOT,72,86960,wustl_iiot_2021.csv::holdout_test_split,0,86960,86970,1,7090450.5,8355.1181640625,6,TotBytes,73247064.0,Denial of Service,WUSTL_IIOT | Window 86960 | High reconstruction error on 'TotBytes' (73247064.000000) -> Potential Denial of Service
WUSTL_IIOT,73,86923,wustl_iiot_2021.csv::holdout_test_split,0,86923,86933,1,7087296.5,8355.1181640625,6,TotBytes,73214688.0,Denial of Service,WUSTL_IIOT | Window 86923 | High reconstruction error on 'TotBytes' (73214688.000000) -> Potential Denial of Service
WUSTL_IIOT,74,86966,wustl_iiot_2021.csv::holdout_test_split,0,86966,86976,1,7074322.0,8355.1181640625,6,TotBytes,73080480.0,Denial of Service,WUSTL_IIOT | Window 86966 | High reconstruction error on 'TotBytes' (73080480.000000) -> Potential Denial of Service
WUSTL_IIOT,75,86971,wustl_iiot_2021.csv::holdout_test_split,0,86971,86981,1,7073730.0,8355.1181640625,6,TotBytes,73074168.0,Denial of Service,WUSTL_IIOT | Window 86971 | High reconstruction error on 'TotBytes' (73074168.000000) -> Potential Denial of Service
WUSTL_IIOT,76,86965,wustl_iiot_2021.csv::holdout_test_split,0,86965,86975,1,7072200.5,8355.1181640625,6,TotBytes,73058320.0,Denial of Service,WUSTL_IIOT | Window 86965 | High reconstruction error on 'TotBytes' (73058320.000000) -> Potential Denial of Service
WUSTL_IIOT,77,86967,wustl_iiot_2021.csv::holdout_test_split,0,86967,86977,1,7065951.5,8355.1181640625,6,TotBytes,72994160.0,Denial of Service,WUSTL_IIOT | Window 86967 | High reconstruction error on 'TotBytes' (72994160.000000) -> Potential Denial of Service
WUSTL_IIOT,78,86969,wustl_iiot_2021.csv::holdout_test_split,0,86969,86979,1,7059453.0,8355.1181640625,6,TotBytes,72926520.0,Denial of Service,WUSTL_IIOT | Window 86969 | High reconstruction error on 'TotBytes' (72926520.000000) -> Potential Denial of Service
WUSTL_IIOT,79,86968,wustl_iiot_2021.csv::holdout_test_split,0,86968,86978,1,7050615.5,8355.1181640625,6,TotBytes,72835528.0,Denial of Service,WUSTL_IIOT | Window 86968 | High reconstruction error on 'TotBytes' (72835528.000000) -> Potential Denial of Service
WUSTL_IIOT,80,86931,wustl_iiot_2021.csv::holdout_test_split,0,86931,86941,1,6996368.0,8355.1181640625,6,TotBytes,72273352.0,Denial of Service,WUSTL_IIOT | Window 86931 | High reconstruction error on 'TotBytes' (72273352.000000) -> Potential Denial of Service
WUSTL_IIOT,81,86964,wustl_iiot_2021.csv::holdout_test_split,0,86964,86974,1,6978983.5,8355.1181640625,6,TotBytes,72095112.0,Denial of Service,WUSTL_IIOT | Window 86964 | High reconstruction error on 'TotBytes' (72095112.000000) -> Potential Denial of Service
WUSTL_IIOT,82,86963,wustl_iiot_2021.csv::holdout_test_split,0,86963,86973,1,6968696.5,8355.1181640625,6,TotBytes,71989152.0,Denial of Service,WUSTL_IIOT | Window 86963 | High reconstruction error on 'TotBytes' (71989152.000000) -> Potential Denial of Service
WUSTL_IIOT,83,86962,wustl_iiot_2021.csv::holdout_test_split,0,86962,86972,1,6959841.0,8355.1181640625,6,TotBytes,71897800.0,Denial of Service,WUSTL_IIOT | Window 86962 | High reconstruction error on 'TotBytes' (71897800.000000) -> Potential Denial of Service
WUSTL_IIOT,84,86979,wustl_iiot_2021.csv::holdout_test_split,0,86979,86989,1,6405896.5,8355.1181640625,6,TotBytes,66166304.0,Denial of Service,WUSTL_IIOT | Window 86979 | High reconstruction error on 'TotBytes' (66166304.000000) -> Potential Denial of Service
WUSTL_IIOT,85,86986,wustl_iiot_2021.csv::holdout_test_split,0,86986,86996,1,6392326.0,8355.1181640625,6,TotBytes,66024712.0,Denial of Service,WUSTL_IIOT | Window 86986 | High reconstruction error on 'TotBytes' (66024712.000000) -> Potential Denial of Service
WUSTL_IIOT,86,86902,wustl_iiot_2021.csv::holdout_test_split,0,86902,86912,1,6380597.5,8355.1181640625,6,TotBytes,65907896.0,Denial of Service,WUSTL_IIOT | Window 86902 | High reconstruction error on 'TotBytes' (65907896.000000) -> Potential Denial of Service
WUSTL_IIOT,87,86836,wustl_iiot_2021.csv::holdout_test_split,0,86836,86846,1,6345751.0,8355.1181640625,6,TotBytes,65547736.0,Denial of Service,WUSTL_IIOT | Window 86836 | High reconstruction error on 'TotBytes' (65547736.000000) -> Potential Denial of Service
WUSTL_IIOT,88,86835,wustl_iiot_2021.csv::holdout_test_split,0,86835,86845,1,6345144.0,8355.1181640625,6,TotBytes,65547892.0,Denial of Service,WUSTL_IIOT | Window 86835 | High reconstruction error on 'TotBytes' (65547892.000000) -> Potential Denial of Service
WUSTL_IIOT,89,416690,wustl_iiot_2021.csv::holdout_test_split,0,416690,416700,0,6314769.0,8355.1181640625,6,TotBytes,129221248.0,Denial of Service,WUSTL_IIOT | Window 416690 | High reconstruction error on 'TotBytes' (129221248.000000) -> Potential Denial of Service
WUSTL_IIOT,90,416689,wustl_iiot_2021.csv::holdout_test_split,0,416689,416699,0,6314763.0,8355.1181640625,6,TotBytes,129221168.0,Denial of Service,WUSTL_IIOT | Window 416689 | High reconstruction error on 'TotBytes' (129221168.000000) -> Potential Denial of Service
WUSTL_IIOT,91,416686,wustl_iiot_2021.csv::holdout_test_split,0,416686,416696,0,6314762.0,8355.1181640625,6,TotBytes,129221144.0,Denial of Service,WUSTL_IIOT | Window 416686 | High reconstruction error on 'TotBytes' (129221144.000000) -> Potential Denial of Service
WUSTL_IIOT,92,416688,wustl_iiot_2021.csv::holdout_test_split,0,416688,416698,0,6314761.5,8355.1181640625,6,TotBytes,129221144.0,Denial of Service,WUSTL_IIOT | Window 416688 | High reconstruction error on 'TotBytes' (129221144.000000) -> Potential Denial of Service
WUSTL_IIOT,93,416687,wustl_iiot_2021.csv::holdout_test_split,0,416687,416697,0,6314760.5,8355.1181640625,6,TotBytes,129221144.0,Denial of Service,WUSTL_IIOT | Window 416687 | High reconstruction error on 'TotBytes' (129221144.000000) -> Potential Denial of Service
WUSTL_IIOT,94,416684,wustl_iiot_2021.csv::holdout_test_split,0,416684,416694,0,6313881.5,8355.1181640625,35,TotAppByte,129212464.0,Tampering,WUSTL_IIOT | Window 416684 | High reconstruction error on 'TotAppByte' (129212464.000000) -> Potential Tampering
WUSTL_IIOT,95,416685,wustl_iiot_2021.csv::holdout_test_split,0,416685,416695,0,6313881.5,8355.1181640625,35,TotAppByte,129212456.0,Tampering,WUSTL_IIOT | Window 416685 | High reconstruction error on 'TotAppByte' (129212456.000000) -> Potential Tampering
WUSTL_IIOT,96,416683,wustl_iiot_2021.csv::holdout_test_split,0,416683,416693,0,6313880.5,8355.1181640625,35,TotAppByte,129212464.0,Tampering,WUSTL_IIOT | Window 416683 | High reconstruction error on 'TotAppByte' (129212464.000000) -> Potential Tampering
WUSTL_IIOT,97,416682,wustl_iiot_2021.csv::holdout_test_split,0,416682,416692,0,6313879.5,8355.1181640625,35,TotAppByte,129212464.0,Tampering,WUSTL_IIOT | Window 416682 | High reconstruction error on 'TotAppByte' (129212464.000000) -> Potential Tampering
WUSTL_IIOT,98,416681,wustl_iiot_2021.csv::holdout_test_split,0,416681,416691,0,6313879.0,8355.1181640625,35,TotAppByte,129212464.0,Tampering,WUSTL_IIOT | Window 416681 | High reconstruction error on 'TotAppByte' (129212464.000000) -> Potential Tampering
WUSTL_IIOT,99,86956,wustl_iiot_2021.csv::holdout_test_split,0,86956,86966,1,6311592.0,8355.1181640625,6,TotBytes,65200108.0,Denial of Service,WUSTL_IIOT | Window 86956 | High reconstruction error on 'TotBytes' (65200108.000000) -> Potential Denial of Service
WUSTL_IIOT,100,86865,wustl_iiot_2021.csv::holdout_test_split,0,86865,86875,1,6304100.5,8355.1181640625,6,TotBytes,65122452.0,Denial of Service,WUSTL_IIOT | Window 86865 | High reconstruction error on 'TotBytes' (65122452.000000) -> Potential Denial of Service
